V1,V2,V3
-122.100309597523,45.7124006359301,452.492950439453
-122.083591331269,45.7124006359301,520.812927246094
-122.066873065015,45.7124006359301,688.54296875
-122.050154798762,45.7124006359301,848.602966308594
-122.033436532508,45.7124006359301,753.202941894531
-122.016718266254,45.7124006359301,609.902954101562
-122,45.7124006359301,780.432983398438
-127.4,45.6957074721781,-2832.75244140625
-127.383281733746,45.6957074721781,-2830.5625
-127.366563467492,45.6957074721781,-2827.87255859375
-127.349845201238,45.6957074721781,-2826.25244140625
-127.333126934985,45.6957074721781,-2826.8701171875
-127.316408668731,45.6957074721781,-2830.93994140625
-127.299690402477,45.6957074721781,-2841.5
-127.282972136223,45.6957074721781,-2852.31005859375
-127.266253869969,45.6957074721781,-2852.1201171875
-127.249535603715,45.6957074721781,-2842.75
-127.232817337461,45.6957074721781,-2831.31005859375
-127.216099071207,45.6957074721781,-2827.18994140625
-127.199380804954,45.6957074721781,-2823.12060546875
-127.1826625387,45.6957074721781,-2821.62060546875
-127.165944272446,45.6957074721781,-2814.96069335938
-127.149226006192,45.6957074721781,-2813.37060546875
-127.132507739938,45.6957074721781,-2810.11059570312
-127.115789473684,45.6957074721781,-2805.80053710938
-127.09907120743,45.6957074721781,-2802.1806640625
-127.082352941176,45.6957074721781,-2813.69067382812
-127.065634674923,45.6957074721781,-2859.05883789062
-127.048916408669,45.6957074721781,-2888.18872070312
-127.032198142415,45.6957074721781,-2880.03881835938
-127.015479876161,45.6957074721781,-2841.80883789062
-126.998761609907,45.6957074721781,-2828.93872070312
-126.982043343653,45.6957074721781,-2806.80883789062
-126.965325077399,45.6957074721781,-2798.43872070312
-126.948606811146,45.6957074721781,-2793.37866210938
-126.931888544892,45.6957074721781,-2792.37255859375
-126.915170278638,45.6957074721781,-2790.9326171875
-126.898452012384,45.6957074721781,-2790.4326171875
-126.88173374613,45.6957074721781,-2797.00244140625
-126.865015479876,45.6957074721781,-2809.12255859375
-126.848297213622,45.6957074721781,-2815.3125
-126.831578947368,45.6957074721781,-2799.25244140625
-126.814860681115,45.6957074721781,-2773.25244140625
-126.798142414861,45.6957074721781,-2767.37573242188
-126.781424148607,45.6957074721781,-2765.66577148438
-126.764705882353,45.6957074721781,-2761.1357421875
-126.747987616099,45.6957074721781,-2757.57568359375
-126.731269349845,45.6957074721781,-2753.595703125
-126.714551083591,45.6957074721781,-2750.0458984375
-126.697832817337,45.6957074721781,-2750.62573242188
-126.681114551084,45.6957074721781,-2749.81567382812
-126.66439628483,45.6957074721781,-2739.49755859375
-126.647678018576,45.6957074721781,-2742.9375
-126.630959752322,45.6957074721781,-2745.0673828125
-126.614241486068,45.6957074721781,-2737.6474609375
-126.597523219814,45.6957074721781,-2729.88745117188
-126.58080495356,45.6957074721781,-2726.91748046875
-126.564086687306,45.6957074721781,-2720.9775390625
-126.547368421053,45.6957074721781,-2716.66748046875
-126.530650154799,45.6957074721781,-2719.71752929688
-126.513931888545,45.6957074721781,-2717.37744140625
-126.497213622291,45.6957074721781,-2709.4375
-126.480495356037,45.6957074721781,-2694.99755859375
-126.463777089783,45.6957074721781,-2684.767578125
-126.447058823529,45.6957074721781,-2681.95751953125
-126.430340557276,45.6957074721781,-2678.33740234375
-126.413622291022,45.6957074721781,-2675.09741210938
-126.396904024768,45.6957074721781,-2666.65258789062
-126.380185758514,45.6957074721781,-2658.0126953125
-126.36346749226,45.6957074721781,-2664.75268554688
-126.346749226006,45.6957074721781,-2672.4326171875
-126.330030959752,45.6957074721781,-2672.27270507812
-126.313312693498,45.6957074721781,-2667.77270507812
-126.296594427245,45.6957074721781,-2654.802734375
-126.279876160991,45.6957074721781,-2646.38256835938
-126.263157894737,45.6957074721781,-2639.2431640625
-126.246439628483,45.6957074721781,-2632.283203125
-126.229721362229,45.6957074721781,-2620.13305664062
-126.213003095975,45.6957074721781,-2612.94311523438
-126.196284829721,45.6957074721781,-2607.15307617188
-126.179566563468,45.6957074721781,-2601.10302734375
-126.162848297214,45.6957074721781,-2596.623046875
-126.14613003096,45.6957074721781,-2594.11303710938
-126.129411764706,45.6957074721781,-2581.51489257812
-126.112693498452,45.6957074721781,-2577.69506835938
-126.095975232198,45.6957074721781,-2569.8349609375
-126.079256965944,45.6957074721781,-2557.6650390625
-126.06253869969,45.6957074721781,-2543.2548828125
-126.045820433437,45.6957074721781,-2522.07495117188
-126.029102167183,45.6957074721781,-2511.47485351562
-126.012383900929,45.6957074721781,-2509.34497070312
-125.995665634675,45.6957074721781,-2480.30883789062
-125.978947368421,45.6957074721781,-2466.59887695312
-125.962229102167,45.6957074721781,-2467.23876953125
-125.945510835913,45.6957074721781,-2457.23876953125
-125.928792569659,45.6957074721781,-2449.36865234375
-125.912074303406,45.6957074721781,-2466.72875976562
-125.895356037152,45.6957074721781,-2499.78881835938
-125.878637770898,45.6957074721781,-2483.55883789062
-125.861919504644,45.6957074721781,-2455.60791015625
-125.84520123839,45.6957074721781,-2435.47778320312
-125.828482972136,45.6957074721781,-2420.16772460938
-125.811764705882,45.6957074721781,-2413.337890625
-125.795046439628,45.6957074721781,-2401.2177734375
-125.778328173375,45.6957074721781,-2392.13793945312
-125.761609907121,45.6957074721781,-2363.97778320312
-125.744891640867,45.6957074721781,-2324.77783203125
-125.728173374613,45.6957074721781,-2284.22973632812
-125.711455108359,45.6957074721781,-2294.669921875
-125.694736842105,45.6957074721781,-2302.2998046875
-125.678018575851,45.6957074721781,-2246.31982421875
-125.661300309598,45.6957074721781,-2294.78979492188
-125.644582043344,45.6957074721781,-2338.53979492188
-125.62786377709,45.6957074721781,-2286.64990234375
-125.611145510836,45.6957074721781,-2226.44995117188
-125.594427244582,45.6957074721781,-2251.30078125
-125.577708978328,45.6957074721781,-2277.5908203125
-125.560990712074,45.6957074721781,-2261.26098632812
-125.54427244582,45.6957074721781,-2239.64086914062
-125.527554179567,45.6957074721781,-2287.291015625
-125.510835913313,45.6957074721781,-2331.26098632812
-125.494117647059,45.6957074721781,-2331.23095703125
-125.477399380805,45.6957074721781,-2324.16088867188
-125.460681114551,45.6957074721781,-2325.89306640625
-125.443962848297,45.6957074721781,-2302.27319335938
-125.427244582043,45.6957074721781,-2152.29321289062
-125.410526315789,45.6957074721781,-1926.14306640625
-125.393808049536,45.6957074721781,-1883.31311035156
-125.377089783282,45.6957074721781,-1964.4931640625
-125.360371517028,45.6957074721781,-2061.40307617188
-125.343653250774,45.6957074721781,-2044.4130859375
-125.32693498452,45.6957074721781,-1836.142578125
-125.310216718266,45.6957074721781,-1805.54248046875
-125.293498452012,45.6957074721781,-1946.30249023438
-125.276780185759,45.6957074721781,-1919.30249023438
-125.260061919505,45.6957074721781,-1886.642578125
-125.243343653251,45.6957074721781,-1699.12255859375
-125.226625386997,45.6957074721781,-1786.50256347656
-125.209907120743,45.6957074721781,-1880.40258789062
-125.193188854489,45.6957074721781,-1885.4853515625
-125.176470588235,45.6957074721781,-1662.17541503906
-125.159752321981,45.6957074721781,-1271.47534179688
-125.143034055728,45.6957074721781,-1562.16540527344
-125.126315789474,45.6957074721781,-1656.37536621094
-125.10959752322,45.6957074721781,-1661.51538085938
-125.092879256966,45.6957074721781,-1657.09533691406
-125.076160990712,45.6957074721781,-1606.66540527344
-125.059442724458,45.6957074721781,-1572.43188476562
-125.042724458204,45.6957074721781,-1591.60192871094
-125.02600619195,45.6957074721781,-1581.06188964844
-125.009287925697,45.6957074721781,-1548.171875
-124.992569659443,45.6957074721781,-1585.19189453125
-124.975851393189,45.6957074721781,-1612.60192871094
-124.959133126935,45.6957074721781,-1607.91186523438
-124.942414860681,45.6957074721781,-1513.27185058594
-124.925696594427,45.6957074721781,-1356.15344238281
-124.908978328173,45.6957074721781,-1203.84350585938
-124.89226006192,45.6957074721781,-1076.67346191406
-124.875541795666,45.6957074721781,-1028.95349121094
-124.858823529412,45.6957074721781,-968.163513183594
-124.842105263158,45.6957074721781,-812.763488769531
-124.825386996904,45.6957074721781,-651.743469238281
-124.80866873065,45.6957074721781,-580.0634765625
-124.791950464396,45.6957074721781,-612.846557617188
-124.775232198142,45.6957074721781,-636.036560058594
-124.758513931889,45.6957074721781,-600.286560058594
-124.741795665635,45.6957074721781,-527.136535644531
-124.725077399381,45.6957074721781,-446.916564941406
-124.708359133127,45.6957074721781,-376.486572265625
-124.691640866873,45.6957074721781,-310.986572265625
-124.674922600619,45.6957074721781,-282.686553955078
-124.658204334365,45.6957074721781,-270.186767578125
-124.641486068111,45.6957074721781,-264.616760253906
-124.624767801858,45.6957074721781,-259.786773681641
-124.608049535604,45.6957074721781,-248.376770019531
-124.59133126935,45.6957074721781,-232.756759643555
-124.574613003096,45.6957074721781,-219.51676940918
-124.557894736842,45.6957074721781,-210.60676574707
-124.541176470588,45.6957074721781,-206.526763916016
-124.524458204334,45.6957074721781,-204.84765625
-124.507739938081,45.6957074721781,-199.107650756836
-124.491021671827,45.6957074721781,-193.877655029297
-124.474303405573,45.6957074721781,-189.227645874023
-124.457585139319,45.6957074721781,-186.797653198242
-124.440866873065,45.6957074721781,-177.457656860352
-124.424148606811,45.6957074721781,-171.137649536133
-124.407430340557,45.6957074721781,-165.247650146484
-124.390712074303,45.6957074721781,-157.095565795898
-124.37399380805,45.6957074721781,-157.485565185547
-124.357275541796,45.6957074721781,-150.245574951172
-124.340557275542,45.6957074721781,-141.925567626953
-124.323839009288,45.6957074721781,-141.585571289062
-124.307120743034,45.6957074721781,-137.965576171875
-124.29040247678,45.6957074721781,-137.195571899414
-124.273684210526,45.6957074721781,-134.845565795898
-124.256965944272,45.6957074721781,-129.557159423828
-124.240247678019,45.6957074721781,-127.647155761719
-124.223529411765,45.6957074721781,-124.157157897949
-124.206811145511,45.6957074721781,-114.897155761719
-124.190092879257,45.6957074721781,-109.117156982422
-124.173374613003,45.6957074721781,-104.987159729004
-124.156656346749,45.6957074721781,-99.1171569824219
-124.139938080495,45.6957074721781,-94.5971527099609
-124.123219814241,45.6957074721781,-89.6738204956055
-124.106501547988,45.6957074721781,-84.7638168334961
-124.089783281734,45.6957074721781,-79.7438201904297
-124.07306501548,45.6957074721781,-73.6538162231445
-124.056346749226,45.6957074721781,-69.9038162231445
-124.039628482972,45.6957074721781,-65.1538162231445
-124.022910216718,45.6957074721781,-59.3938179016113
-124.006191950464,45.6957074721781,-52.2338180541992
-123.989473684211,45.6957074721781,-44.4833335876465
-123.972755417957,45.6957074721781,-35.2933349609375
-123.956037151703,45.6957074721781,-20.9633331298828
-123.939318885449,45.6957074721781,1.35666656494141
-123.922600619195,45.6957074721781,7.07666635513306
-123.905882352941,45.6957074721781,23.1666660308838
-123.889164086687,45.6957074721781,7.95666646957397
-123.872445820433,45.6957074721781,76.966667175293
-123.85572755418,45.6957074721781,134.471267700195
-123.839009287926,45.6957074721781,76.5512619018555
-123.822291021672,45.6957074721781,71.4412612915039
-123.805572755418,45.6957074721781,105.581268310547
-123.788854489164,45.6957074721781,103.671264648438
-123.77213622291,45.6957074721781,168.701263427734
-123.755417956656,45.6957074721781,245.341262817383
-123.738699690402,45.6957074721781,172.681259155273
-123.721981424149,45.6957074721781,169.327102661133
-123.705263157895,45.6957074721781,251.347106933594
-123.688544891641,45.6957074721781,452.977111816406
-123.671826625387,45.6957074721781,415.107116699219
-123.655108359133,45.6957074721781,343.437103271484
-123.638390092879,45.6957074721781,405.01708984375
-123.621671826625,45.6957074721781,407.907104492188
-123.604953560372,45.6957074721781,533.377075195312
-123.588235294118,45.6957074721781,585.003295898438
-123.571517027864,45.6957074721781,491.293304443359
-123.55479876161,45.6957074721781,425.013305664062
-123.538080495356,45.6957074721781,600.063293457031
-123.521362229102,45.6957074721781,641.473327636719
-123.504643962848,45.6957074721781,582.13330078125
-123.487925696594,45.6957074721781,573.603332519531
-123.471207430341,45.6957074721781,521.673278808594
-123.454489164087,45.6957074721781,649.785278320312
-123.437770897833,45.6957074721781,579.975219726562
-123.421052631579,45.6957074721781,611.575256347656
-123.404334365325,45.6957074721781,685.735229492188
-123.387616099071,45.6957074721781,743.745239257812
-123.370897832817,45.6957074721781,723.335266113281
-123.354179566563,45.6957074721781,628.345275878906
-123.33746130031,45.6957074721781,465.125244140625
-123.320743034056,45.6957074721781,454.168243408203
-123.304024767802,45.6957074721781,344.068237304688
-123.287306501548,45.6957074721781,238.048233032227
-123.270588235294,45.6957074721781,307.138244628906
-123.25386996904,45.6957074721781,331.498229980469
-123.237151702786,45.6957074721781,242.758239746094
-123.220433436533,45.6957074721781,166.85823059082
-123.203715170279,45.6957074721781,151.038238525391
-123.186996904025,45.6957074721781,105.227348327637
-123.170278637771,45.6957074721781,151.797348022461
-123.153560371517,45.6957074721781,193.827346801758
-123.136842105263,45.6957074721781,291.077362060547
-123.120123839009,45.6957074721781,301.587341308594
-123.103405572755,45.6957074721781,384.697357177734
-123.086687306502,45.6957074721781,263.097351074219
-123.069969040248,45.6957074721781,159.327346801758
-123.053250773994,45.6957074721781,173.183929443359
-123.03653250774,45.6957074721781,333.263946533203
-123.019814241486,45.6957074721781,357.553924560547
-123.003095975232,45.6957074721781,355.123931884766
-122.986377708978,45.6957074721781,352.443939208984
-122.969659442724,45.6957074721781,379.383941650391
-122.952941176471,45.6957074721781,396.713928222656
-122.936222910217,45.6957074721781,402.77392578125
-122.919504643963,45.6957074721781,422.957916259766
-122.902786377709,45.6957074721781,352.397918701172
-122.886068111455,45.6957074721781,222.217926025391
-122.869349845201,45.6957074721781,94.7879257202148
-122.852631578947,45.6957074721781,4.07792949676514
-122.835913312693,45.6957074721781,4.75792932510376
-122.81919504644,45.6957074721781,1.0879293680191
-122.802476780186,45.6957074721781,2.68792939186096
-122.785758513932,45.6957074721781,2.88340282440186
-122.769040247678,45.6957074721781,2.95340275764465
-122.752321981424,45.6957074721781,4.35340261459351
-122.73560371517,45.6957074721781,3.57340288162231
-122.718885448916,45.6957074721781,2.3734028339386
-122.702167182663,45.6957074721781,20.9534034729004
-122.685448916409,45.6957074721781,64.1634063720703
-122.668730650155,45.6957074721781,59.7034034729004
-122.652012383901,45.6957074721781,59.9070510864258
-122.635294117647,45.6957074721781,71.7170562744141
-122.618575851393,45.6957074721781,79.6370544433594
-122.601857585139,45.6957074721781,78.5470504760742
-122.585139318885,45.6957074721781,69.2370529174805
-122.568421052632,45.6957074721781,65.22705078125
-122.551702786378,45.6957074721781,74.0170516967773
-122.534984520124,45.6957074721781,80.5570526123047
-122.51826625387,45.6957074721781,83.6542053222656
-122.501547987616,45.6957074721781,81.6142044067383
-122.484829721362,45.6957074721781,77.3642044067383
-122.468111455108,45.6957074721781,87.5142059326172
-122.451393188854,45.6957074721781,108.504203796387
-122.434674922601,45.6957074721781,122.354209899902
-122.417956656347,45.6957074721781,142.364212036133
-122.401238390093,45.6957074721781,153.284210205078
-122.384520123839,45.6957074721781,241.556030273438
-122.367801857585,45.6957074721781,393.256042480469
-122.351083591331,45.6957074721781,486.366027832031
-122.334365325077,45.6957074721781,419.836029052734
-122.317647058824,45.6957074721781,332.716033935547
-122.30092879257,45.6957074721781,406.876037597656
-122.284210526316,45.6957074721781,491.546020507812
-122.267492260062,45.6957074721781,703.376037597656
-122.250773993808,45.6957074721781,530.762023925781
-122.234055727554,45.6957074721781,390.312042236328
-122.2173374613,45.6957074721781,469.642028808594
-122.200619195046,45.6957074721781,563.792053222656
-122.183900928793,45.6957074721781,579.762023925781
-122.167182662539,45.6957074721781,570.85205078125
-122.150464396285,45.6957074721781,442.522033691406
-122.133746130031,45.6957074721781,436.182037353516
-122.117027863777,45.6957074721781,348.362945556641
-122.100309597523,45.6957074721781,434.612945556641
-122.083591331269,45.6957074721781,578.922973632812
-122.066873065015,45.6957074721781,813.182983398438
-122.050154798762,45.6957074721781,947.032958984375
-122.033436532508,45.6957074721781,861.512939453125
-122.016718266254,45.6957074721781,664.242980957031
-122,45.6957074721781,486.682952880859
-127.4,45.6790143084261,-2834.3125
-127.383281733746,45.6790143084261,-2833.25244140625
-127.366563467492,45.6790143084261,-2830.3125
-127.349845201238,45.6790143084261,-2826.87255859375
-127.333126934985,45.6790143084261,-2826.68994140625
-127.316408668731,45.6790143084261,-2830.25
-127.299690402477,45.6790143084261,-2836.31005859375
-127.282972136223,45.6790143084261,-2840.56005859375
-127.266253869969,45.6790143084261,-2845.18994140625
-127.249535603715,45.6790143084261,-2846.93994140625
-127.232817337461,45.6790143084261,-2836.75
-127.216099071207,45.6790143084261,-2826.18994140625
-127.199380804954,45.6790143084261,-2821.62060546875
-127.1826625387,45.6790143084261,-2818.19067382812
-127.165944272446,45.6790143084261,-2817.8505859375
-127.149226006192,45.6790143084261,-2815.33056640625
-127.132507739938,45.6790143084261,-2809.54052734375
-127.115789473684,45.6790143084261,-2805.83056640625
-127.09907120743,45.6790143084261,-2819.08056640625
-127.082352941176,45.6790143084261,-2877.66064453125
-127.065634674923,45.6790143084261,-2887.68872070312
-127.048916408669,45.6790143084261,-2862.98876953125
-127.032198142415,45.6790143084261,-2826.37866210938
-127.015479876161,45.6790143084261,-2816.43872070312
-126.998761609907,45.6790143084261,-2804.43872070312
-126.982043343653,45.6790143084261,-2802.87866210938
-126.965325077399,45.6790143084261,-2799.12866210938
-126.948606811146,45.6790143084261,-2795.62866210938
-126.931888544892,45.6790143084261,-2796.3125
-126.915170278638,45.6790143084261,-2792.6826171875
-126.898452012384,45.6790143084261,-2787.5625
-126.88173374613,45.6790143084261,-2781.37255859375
-126.865015479876,45.6790143084261,-2791.6826171875
-126.848297213622,45.6790143084261,-2805.4326171875
-126.831578947368,45.6790143084261,-2808.50244140625
-126.814860681115,45.6790143084261,-2782.37255859375
-126.798142414861,45.6790143084261,-2768.67578125
-126.781424148607,45.6790143084261,-2764.85571289062
-126.764705882353,45.6790143084261,-2760.03588867188
-126.747987616099,45.6790143084261,-2756.99584960938
-126.731269349845,45.6790143084261,-2753.64575195312
-126.714551083591,45.6790143084261,-2751.0556640625
-126.697832817337,45.6790143084261,-2746.18579101562
-126.681114551084,45.6790143084261,-2745.43579101562
-126.66439628483,45.6790143084261,-2742.1875
-126.647678018576,45.6790143084261,-2744.9375
-126.630959752322,45.6790143084261,-2750.99755859375
-126.614241486068,45.6790143084261,-2749.11743164062
-126.597523219814,45.6790143084261,-2739.267578125
-126.58080495356,45.6790143084261,-2726.27758789062
-126.564086687306,45.6790143084261,-2721.0576171875
-126.547368421053,45.6790143084261,-2715.52758789062
-126.530650154799,45.6790143084261,-2710.79760742188
-126.513931888545,45.6790143084261,-2715.21752929688
-126.497213622291,45.6790143084261,-2713.24755859375
-126.480495356037,45.6790143084261,-2685.9775390625
-126.463777089783,45.6790143084261,-2684.00756835938
-126.447058823529,45.6790143084261,-2681.98754882812
-126.430340557276,45.6790143084261,-2676.41748046875
-126.413622291022,45.6790143084261,-2669.74755859375
-126.396904024768,45.6790143084261,-2666.31274414062
-126.380185758514,45.6790143084261,-2674.61254882812
-126.36346749226,45.6790143084261,-2670.802734375
-126.346749226006,45.6790143084261,-2669.41259765625
-126.330030959752,45.6790143084261,-2657.6826171875
-126.313312693498,45.6790143084261,-2651.6826171875
-126.296594427245,45.6790143084261,-2647.33251953125
-126.279876160991,45.6790143084261,-2646.1025390625
-126.263157894737,45.6790143084261,-2636.22314453125
-126.246439628483,45.6790143084261,-2627.44311523438
-126.229721362229,45.6790143084261,-2618.84326171875
-126.213003095975,45.6790143084261,-2608.02319335938
-126.196284829721,45.6790143084261,-2601.11303710938
-126.179566563468,45.6790143084261,-2595.283203125
-126.162848297214,45.6790143084261,-2588.50317382812
-126.14613003096,45.6790143084261,-2585.29321289062
-126.129411764706,45.6790143084261,-2573.49487304688
-126.112693498452,45.6790143084261,-2569.3349609375
-126.095975232198,45.6790143084261,-2564.9150390625
-126.079256965944,45.6790143084261,-2567.57495117188
-126.06253869969,45.6790143084261,-2542.93505859375
-126.045820433437,45.6790143084261,-2518.90502929688
-126.029102167183,45.6790143084261,-2510.375
-126.012383900929,45.6790143084261,-2503.73486328125
-125.995665634675,45.6790143084261,-2491.11865234375
-125.978947368421,45.6790143084261,-2480.82885742188
-125.962229102167,45.6790143084261,-2474.09887695312
-125.945510835913,45.6790143084261,-2467.388671875
-125.928792569659,45.6790143084261,-2481.96875
-125.912074303406,45.6790143084261,-2510.5087890625
-125.895356037152,45.6790143084261,-2506.638671875
-125.878637770898,45.6790143084261,-2489.35864257812
-125.861919504644,45.6790143084261,-2461.837890625
-125.84520123839,45.6790143084261,-2433.10791015625
-125.828482972136,45.6790143084261,-2432.5078125
-125.811764705882,45.6790143084261,-2427.7177734375
-125.795046439628,45.6790143084261,-2414.13793945312
-125.778328173375,45.6790143084261,-2400.5078125
-125.761609907121,45.6790143084261,-2378.20776367188
-125.744891640867,45.6790143084261,-2350.81787109375
-125.728173374613,45.6790143084261,-2329.86987304688
-125.711455108359,45.6790143084261,-2312.94995117188
-125.694736842105,45.6790143084261,-2310.63989257812
-125.678018575851,45.6790143084261,-2248.64990234375
-125.661300309598,45.6790143084261,-2310.97973632812
-125.644582043344,45.6790143084261,-2344.58984375
-125.62786377709,45.6790143084261,-2308.31982421875
-125.611145510836,45.6790143084261,-2231.1298828125
-125.594427244582,45.6790143084261,-2254.05078125
-125.577708978328,45.6790143084261,-2290.11083984375
-125.560990712074,45.6790143084261,-2290.041015625
-125.54427244582,45.6790143084261,-2262.041015625
-125.527554179567,45.6790143084261,-2294.45092773438
-125.510835913313,45.6790143084261,-2337.8408203125
-125.494117647059,45.6790143084261,-2356.82080078125
-125.477399380805,45.6790143084261,-2339.12084960938
-125.460681114551,45.6790143084261,-2344.3232421875
-125.443962848297,45.6790143084261,-2314.89306640625
-125.427244582043,45.6790143084261,-2160.06323242188
-125.410526315789,45.6790143084261,-1908.953125
-125.393808049536,45.6790143084261,-1924.71313476562
-125.377089783282,45.6790143084261,-2032.08312988281
-125.360371517028,45.6790143084261,-2069.98315429688
-125.343653250774,45.6790143084261,-2077.31323242188
-125.32693498452,45.6790143084261,-2036.78259277344
-125.310216718266,45.6790143084261,-2046.70251464844
-125.293498452012,45.6790143084261,-2020.98254394531
-125.276780185759,45.6790143084261,-1802.17248535156
-125.260061919505,45.6790143084261,-1653.52258300781
-125.243343653251,45.6790143084261,-1589.47253417969
-125.226625386997,45.6790143084261,-1693.38256835938
-125.209907120743,45.6790143084261,-1844.892578125
-125.193188854489,45.6790143084261,-1866.44543457031
-125.176470588235,45.6790143084261,-1582.63537597656
-125.159752321981,45.6790143084261,-1194.84533691406
-125.143034055728,45.6790143084261,-1519.83544921875
-125.126315789474,45.6790143084261,-1653.29541015625
-125.10959752322,45.6790143084261,-1660.025390625
-125.092879256966,45.6790143084261,-1653.86535644531
-125.076160990712,45.6790143084261,-1621.33544921875
-125.059442724458,45.6790143084261,-1587.09191894531
-125.042724458204,45.6790143084261,-1603.8818359375
-125.02600619195,45.6790143084261,-1602.37182617188
-125.009287925697,45.6790143084261,-1605.26184082031
-124.992569659443,45.6790143084261,-1615.91186523438
-124.975851393189,45.6790143084261,-1620.54187011719
-124.959133126935,45.6790143084261,-1590.05187988281
-124.942414860681,45.6790143084261,-1474.73193359375
-124.925696594427,45.6790143084261,-1369.71350097656
-124.908978328173,45.6790143084261,-1289.96350097656
-124.89226006192,45.6790143084261,-1171.04345703125
-124.875541795666,45.6790143084261,-1067.34350585938
-124.858823529412,45.6790143084261,-1005.94348144531
-124.842105263158,45.6790143084261,-905.83349609375
-124.825386996904,45.6790143084261,-782.133483886719
-124.80866873065,45.6790143084261,-721.5634765625
-124.791950464396,45.6790143084261,-749.856567382812
-124.775232198142,45.6790143084261,-742.516540527344
-124.758513931889,45.6790143084261,-558.416564941406
-124.741795665635,45.6790143084261,-455.4765625
-124.725077399381,45.6790143084261,-449.486572265625
-124.708359133127,45.6790143084261,-479.576568603516
-124.691640866873,45.6790143084261,-424.506561279297
-124.674922600619,45.6790143084261,-358.736572265625
-124.658204334365,45.6790143084261,-334.296752929688
-124.641486068111,45.6790143084261,-312.276763916016
-124.624767801858,45.6790143084261,-294.236755371094
-124.608049535604,45.6790143084261,-271.94677734375
-124.59133126935,45.6790143084261,-252.946762084961
-124.574613003096,45.6790143084261,-232.696762084961
-124.557894736842,45.6790143084261,-220.556762695312
-124.541176470588,45.6790143084261,-214.486770629883
-124.524458204334,45.6790143084261,-210.067657470703
-124.507739938081,45.6790143084261,-203.59765625
-124.491021671827,45.6790143084261,-197.327651977539
-124.474303405573,45.6790143084261,-195.027648925781
-124.457585139319,45.6790143084261,-189.297653198242
-124.440866873065,45.6790143084261,-184.237655639648
-124.424148606811,45.6790143084261,-174.947647094727
-124.407430340557,45.6790143084261,-166.887649536133
-124.390712074303,45.6790143084261,-159.345565795898
-124.37399380805,45.6790143084261,-158.075576782227
-124.357275541796,45.6790143084261,-153.125564575195
-124.340557275542,45.6790143084261,-147.765563964844
-124.323839009288,45.6790143084261,-142.035568237305
-124.307120743034,45.6790143084261,-140.785568237305
-124.29040247678,45.6790143084261,-138.465576171875
-124.273684210526,45.6790143084261,-134.255569458008
-124.256965944272,45.6790143084261,-130.027160644531
-124.240247678019,45.6790143084261,-127.327156066895
-124.223529411765,45.6790143084261,-121.927154541016
-124.206811145511,45.6790143084261,-116.977157592773
-124.190092879257,45.6790143084261,-107.397155761719
-124.173374613003,45.6790143084261,-104.367156982422
-124.156656346749,45.6790143084261,-99.337158203125
-124.139938080495,45.6790143084261,-94.2371597290039
-124.123219814241,45.6790143084261,-90.5738143920898
-124.106501547988,45.6790143084261,-84.2138137817383
-124.089783281734,45.6790143084261,-78.8038177490234
-124.07306501548,45.6790143084261,-74.0138168334961
-124.056346749226,45.6790143084261,-69.7338180541992
-124.039628482972,45.6790143084261,-64.4538192749023
-124.022910216718,45.6790143084261,-59.5338172912598
-124.006191950464,45.6790143084261,-52.2438163757324
-123.989473684211,45.6790143084261,-43.1633338928223
-123.972755417957,45.6790143084261,-33.8833351135254
-123.956037151703,45.6790143084261,-20.3733329772949
-123.939318885449,45.6790143084261,0.836666584014893
-123.922600619195,45.6790143084261,20.1266670227051
-123.905882352941,45.6790143084261,145.376663208008
-123.889164086687,45.6790143084261,145.606658935547
-123.872445820433,45.6790143084261,239.806671142578
-123.85572755418,45.6790143084261,228.601257324219
-123.839009287926,45.6790143084261,105.071266174316
-123.822291021672,45.6790143084261,174.131271362305
-123.805572755418,45.6790143084261,210.96125793457
-123.788854489164,45.6790143084261,243.501266479492
-123.77213622291,45.6790143084261,355.431274414062
-123.755417956656,45.6790143084261,463.631256103516
-123.738699690402,45.6790143084261,491.971252441406
-123.721981424149,45.6790143084261,350.407104492188
-123.705263157895,45.6790143084261,221.957107543945
-123.688544891641,45.6790143084261,244.927108764648
-123.671826625387,45.6790143084261,245.797103881836
-123.655108359133,45.6790143084261,364.167114257812
-123.638390092879,45.6790143084261,486.027099609375
-123.621671826625,45.6790143084261,631.567077636719
-123.604953560372,45.6790143084261,699.957092285156
-123.588235294118,45.6790143084261,755.503295898438
-123.571517027864,45.6790143084261,758.213317871094
-123.55479876161,45.6790143084261,691.143310546875
-123.538080495356,45.6790143084261,852.973327636719
-123.521362229102,45.6790143084261,757.223327636719
-123.504643962848,45.6790143084261,813.293273925781
-123.487925696594,45.6790143084261,856.283325195312
-123.471207430341,45.6790143084261,831.673278808594
-123.454489164087,45.6790143084261,789.295227050781
-123.437770897833,45.6790143084261,712.825256347656
-123.421052631579,45.6790143084261,703.115234375
-123.404334365325,45.6790143084261,774.715270996094
-123.387616099071,45.6790143084261,602.195251464844
-123.370897832817,45.6790143084261,677.915222167969
-123.354179566563,45.6790143084261,678.325256347656
-123.33746130031,45.6790143084261,442.88525390625
-123.320743034056,45.6790143084261,346.798248291016
-123.304024767802,45.6790143084261,266.248229980469
-123.287306501548,45.6790143084261,208.478240966797
