V1,V2,V3
-125.695561357702,50.4,166.587493896484
-125.678851174935,50.4,133.547500610352
-125.662140992167,50.4,142.627502441406
-125.645430809399,50.4,160.387496948242
-125.628720626632,50.4,83.1575012207031
-125.612010443864,50.4,-8.8725004196167
-125.595300261097,50.4,139.202499389648
-125.578590078329,50.4,105.232498168945
-125.561879895561,50.4,-36.1175003051758
-125.545169712794,50.4,-16.0375003814697
-125.528459530026,50.4,2.50250005722046
-125.511749347258,50.4,45.7825012207031
-125.495039164491,50.4,111.242500305176
-125.478328981723,50.4,301.742492675781
-125.461618798956,50.4,218.705001831055
-125.444908616188,50.4,151.544998168945
-125.42819843342,50.4,165.975006103516
-125.411488250653,50.4,312.945007324219
-125.394778067885,50.4,162.244995117188
-125.378067885118,50.4,9.14500045776367
-125.36135770235,50.4,4.68499994277954
-125.344647519582,50.4,-132.815002441406
-125.327937336815,50.4,54.8474998474121
-125.311227154047,50.4,239.597503662109
-125.294516971279,50.4,270.997497558594
-125.277806788512,50.4,252.997497558594
-125.261096605744,50.4,251.537506103516
-125.244386422977,50.4,228.217498779297
-125.227676240209,50.4,322.857513427734
-125.210966057441,50.4,351.577514648438
-125.194255874674,50.4,155.472503662109
-125.177545691906,50.4,-62.1575012207031
-125.160835509138,50.4,-72.2774963378906
-125.144125326371,50.4,8.08250045776367
-125.127415143603,50.4,228.952499389648
-125.110704960836,50.4,123.372497558594
-125.093994778068,50.4,-227.247497558594
-125.0772845953,50.4,-599.9375
-125.060574412533,50.4,-5.98999977111816
-125.043864229765,50.4,608.059997558594
-125.027154046997,50.4,1017.77001953125
-125.01044386423,50.4,916.72998046875
-124.993733681462,50.4,503.200012207031
-124.977023498695,50.4,-24.6700000762939
-124.960313315927,50.4,-272.309997558594
-124.943603133159,50.4,241.169998168945
-124.926892950392,50.4,325.428466796875
-124.910182767624,50.4,259.958465576172
-124.893472584856,50.4,221.998458862305
-124.876762402089,50.4,198.59846496582
-124.860052219321,50.4,218.16845703125
-124.843342036554,50.4,258.438446044922
-124.826631853786,50.4,554.628479003906
-124.809921671018,50.4,931.828491210938
-124.793211488251,50.4,1256.64501953125
-124.776501305483,50.4,1297.18505859375
-124.759791122715,50.4,1360.50500488281
-124.743080939948,50.4,1244.43505859375
-124.72637075718,50.4,879.364990234375
-124.709660574413,50.4,406.524993896484
-124.692950391645,50.4,-276.744995117188
-124.676240208877,50.4,-442.684997558594
-124.65953002611,50.4,250.904998779297
-124.642819843342,50.4,469.005004882812
-124.626109660574,50.4,458.565002441406
-124.609399477807,50.4,554.135009765625
-124.592689295039,50.4,643.375
-124.575979112272,50.4,487.234985351562
-124.559268929504,50.4,470.605010986328
-124.542558746736,50.4,230.464996337891
-124.525848563969,50.4,353.082092285156
-124.509138381201,50.4,931.072082519531
-124.492428198433,50.4,840.452087402344
-124.475718015666,50.4,541.312072753906
-124.459007832898,50.4,1272.1220703125
-124.442297650131,50.4,1604.18212890625
-124.425587467363,50.4,1236.06213378906
-124.408877284595,50.4,959.552062988281
-124.392167101828,50.4,1280.73083496094
-124.37545691906,50.4,899.880859375
-124.358746736292,50.4,471.040863037109
-124.342036553525,50.4,930.380859375
-124.325326370757,50.4,1417.12084960938
-124.30861618799,50.4,1400.29089355469
-124.291906005222,50.4,1606.91088867188
-124.275195822454,50.4,1472.43090820312
-124.258485639687,50.4,1108.47131347656
-124.241775456919,50.4,1146.19128417969
-124.225065274151,50.4,1522.02124023438
-124.208355091384,50.4,1836.05126953125
-124.191644908616,50.4,1843.19128417969
-124.174934725849,50.4,1236.47131347656
-124.158224543081,50.4,1352.66125488281
-124.141514360313,50.4,1700.94128417969
-124.124804177546,50.4,1432.70849609375
-124.108093994778,50.4,1095.9384765625
-124.09138381201,50.4,1089.78857421875
-124.074673629243,50.4,808.528503417969
-124.057963446475,50.4,625.098510742188
-124.041253263708,50.4,807.688537597656
-124.02454308094,50.4,848.918518066406
-124.007832898172,50.4,825.818542480469
-123.991122715405,50.4,967.567749023438
-123.974412532637,50.4,1506.33776855469
-123.957702349869,50.4,1535.35778808594
-123.940992167102,50.4,1754.82775878906
-123.924281984334,50.4,2042.91772460938
-123.907571801567,50.4,1766.9677734375
-123.890861618799,50.4,1702.15771484375
-123.874151436031,50.4,1937.82775878906
-123.857441253264,50.4,2283.39453125
-123.840731070496,50.4,2263.03466796875
-123.824020887728,50.4,1731.32458496094
-123.807310704961,50.4,1931.51452636719
-123.790600522193,50.4,2341.59448242188
-123.773890339426,50.4,2063.21459960938
-123.757180156658,50.4,1456.49450683594
-123.74046997389,50.4,1696.04455566406
-123.723759791123,50.4,2062.57543945312
-123.707049608355,50.4,1698.49536132812
-123.690339425587,50.4,1216.63537597656
-123.67362924282,50.4,934.925415039062
-123.656919060052,50.4,709.075439453125
-123.640208877285,50.4,675.385437011719
-123.623498694517,50.4,864.0654296875
-123.606788511749,50.4,951.075439453125
-123.590078328982,50.4,988.906005859375
-123.573368146214,50.4,731.325988769531
-123.556657963446,50.4,628.205993652344
-123.539947780679,50.4,877.656005859375
-123.523237597911,50.4,1191.72595214844
-123.506527415144,50.4,1367.42602539062
-123.489817232376,50.4,1478.19604492188
-123.473107049608,50.4,1697.80603027344
-123.456396866841,50.4,1940.23950195312
-123.439686684073,50.4,1972.37951660156
-123.422976501305,50.4,2110.689453125
-123.406266318538,50.4,2255.69946289062
-123.38955613577,50.4,2145.12963867188
-123.372845953003,50.4,2117.64965820312
-123.356135770235,50.4,2036.4794921875
-123.339425587467,50.4,1835.86950683594
-123.3227154047,50.4,1714.38330078125
-123.306005221932,50.4,1763.49328613281
-123.289295039165,50.4,2025.4033203125
-123.272584856397,50.4,1892.58325195312
-123.255874673629,50.4,1686.033203125
-123.239164490862,50.4,1907.36328125
-123.222454308094,50.4,2175.38330078125
-123.205744125326,50.4,1961.60327148438
-123.189033942559,50.4,1728.966796875
-123.172323759791,50.4,1639.44689941406
-123.155613577024,50.4,1427.28686523438
-123.138903394256,50.4,1641.86682128906
-123.122193211488,50.4,1806.23681640625
-123.105483028721,50.4,1410.70690917969
-123.088772845953,50.4,1637.62683105469
-123.072062663185,50.4,1896.36682128906
-123.055352480418,50.4,1996.75085449219
-123.03864229765,50.4,1826.3408203125
-123.021932114883,50.4,1933.43078613281
-123.005221932115,50.4,1653.11083984375
-122.988511749347,50.4,1527.68078613281
-122.97180156658,50.4,1554.54089355469
-122.955091383812,50.4,1575.96081542969
-122.938381201044,50.4,1630.83081054688
-122.921671018277,50.4,1415.86584472656
-122.904960835509,50.4,932.69580078125
-122.888250652742,50.4,441.905822753906
-122.871540469974,50.4,236.955825805664
-122.854830287206,50.4,356.475830078125
-122.838120104439,50.4,828.98583984375
-122.821409921671,50.4,1263.41577148438
-122.804699738903,50.4,1300.77587890625
-122.787989556136,50.4,1149.45068359375
-122.771279373368,50.4,1224.83068847656
-122.754569190601,50.4,1412.67065429688
-122.737859007833,50.4,1450.87060546875
-122.721148825065,50.4,958.600646972656
-122.704438642298,50.4,438.620635986328
-122.68772845953,50.4,700.060607910156
-122.671018276762,50.4,1037.03063964844
-122.654308093995,50.4,1420.02758789062
-122.637597911227,50.4,1720.91760253906
-122.62088772846,50.4,1950.38757324219
-122.604177545692,50.4,2107.8974609375
-122.587467362924,50.4,1980.61755371094
-122.570757180157,50.4,1667.10754394531
-122.554046997389,50.4,1764.9775390625
-122.537336814621,50.4,1786.20751953125
-122.520626631854,50.4,2120.86865234375
-122.503916449086,50.4,1910.47863769531
-122.487206266319,50.4,1644.25854492188
-122.470496083551,50.4,1358.07861328125
-122.453785900783,50.4,1440.8486328125
-122.437075718016,50.4,1659.69860839844
-122.420365535248,50.4,1761.40856933594
-122.40365535248,50.4,1904.27856445312
-122.386945169713,50.4,1772.24169921875
-122.370234986945,50.4,1427.85168457031
-122.353524804178,50.4,1195.02172851562
-122.33681462141,50.4,1193.76171875
-122.320104438642,50.4,1404.90173339844
-122.303394255875,50.4,1582.04174804688
-122.286684073107,50.4,1648.95166015625
-122.269973890339,50.4,1953.27172851562
-122.253263707572,50.4,1856.36791992188
-122.236553524804,50.4,1900.30798339844
-122.219843342037,50.4,1609.34790039062
-122.203133159269,50.4,1795.11791992188
-122.186422976501,50.4,2325.2978515625
-122.169712793734,50.4,2185.5478515625
-122.153002610966,50.4,1989.28796386719
-122.136292428198,50.4,2289.60791015625
-122.119582245431,50.4,2153.06811523438
-122.102872062663,50.4,2060.80810546875
-122.086161879896,50.4,1720.8681640625
-122.069451697128,50.4,1932.93823242188
-122.05274151436,50.4,1832.27819824219
-122.036031331593,50.4,1695.46813964844
-122.019321148825,50.4,1545.97814941406
-122.002610966057,50.4,1867.42822265625
-121.98590078329,50.4,1896.80029296875
-121.969190600522,50.4,1990.87023925781
-121.952480417755,50.4,2206.76025390625
-121.935770234987,50.4,2068.72021484375
-121.919060052219,50.4,1905.06030273438
-121.902349869452,50.4,2055.85034179688
-121.885639686684,50.4,2009.15026855469
-121.868929503916,50.4,2146.12036132812
-121.852219321149,50.4,2163.68334960938
-121.835509138381,50.4,1934.17321777344
-121.818798955614,50.4,1802.12329101562
-121.802088772846,50.4,1567.46325683594
-121.785378590078,50.4,1607.01330566406
-121.768668407311,50.4,1936.09326171875
-121.751958224543,50.4,2132.00317382812
-121.735248041775,50.4,1856.5732421875
-121.718537859008,50.4,1205.78601074219
-121.70182767624,50.4,736.265991210938
-121.685117493473,50.4,551.185974121094
-121.668407310705,50.4,234.205993652344
-121.651697127937,50.4,627.335998535156
-121.63498694517,50.4,745.476013183594
-121.618276762402,50.4,1305.63598632812
-121.601566579634,50.4,1544.30603027344
-121.584856396867,50.4,1581.17358398438
-121.568146214099,50.4,1585.23364257812
-121.551436031332,50.4,1449.08361816406
-121.534725848564,50.4,1227.77368164062
-121.518015665796,50.4,1178.06359863281
-121.501305483029,50.4,1231.79357910156
-121.484595300261,50.4,1225.37365722656
-121.467885117493,50.4,1096.54357910156
-121.451174934726,50.4,984.918762207031
-121.434464751958,50.4,1086.77868652344
-121.417754569191,50.4,1098.39868164062
-121.401044386423,50.4,580.658752441406
-121.384334203655,50.4,309.888732910156
-121.367624020888,50.4,488.338745117188
-121.35091383812,50.4,815.748718261719
-121.334203655352,50.4,1167.84875488281
-121.317493472585,50.4,1095.50915527344
-121.300783289817,50.4,843.269165039062
-121.28407310705,50.4,582.499145507812
-121.267362924282,50.4,428.399139404297
-121.250652741514,50.4,652.399169921875
-121.233942558747,50.4,974.929138183594
-121.217232375979,50.4,991.759155273438
-121.200522193211,50.4,1073.17919921875
-121.183812010444,50.4,1232.37927246094
-121.167101827676,50.4,1375.64916992188
-121.150391644909,50.4,1508.87927246094
-121.133681462141,50.4,1583.04919433594
-121.116971279373,50.4,1612.47924804688
-121.100261096606,50.4,1604.95922851562
-121.083550913838,50.4,1651.34924316406
-121.06684073107,50.4,1691.11926269531
-121.050130548303,50.4,1636.328125
-121.033420365535,50.4,1579.13818359375
-121.016710182768,50.4,1592.06823730469
-121,50.4,1631.658203125
-127.4,50.3833141542002,97.2253189086914
-127.383289817232,50.3833141542002,207.285308837891
-127.366579634465,50.3833141542002,445.715301513672
-127.349869451697,50.3833141542002,878.905334472656
-127.33315926893,50.3833141542002,635.816223144531
-127.316449086162,50.3833141542002,881.756225585938
-127.299738903394,50.3833141542002,871.286254882812
-127.283028720627,50.3833141542002,486.916259765625
-127.266318537859,50.3833141542002,528.476257324219
-127.249608355091,50.3833141542002,336.316253662109
-127.232898172324,50.3833141542002,349.436248779297
-127.216187989556,50.3833141542002,246.296249389648
-127.199477806789,50.3833141542002,577.260681152344
-127.182767624021,50.3833141542002,826.720703125
-127.166057441253,50.3833141542002,956.6806640625
-127.149347258486,50.3833141542002,1064.91064453125
-127.132637075718,50.3833141542002,740.630676269531
-127.11592689295,50.3833141542002,854.080688476562
-127.099216710183,50.3833141542002,1034.36071777344
-127.082506527415,50.3833141542002,809.690673828125
-127.065796344648,50.3833141542002,821.299987792969
-127.04908616188,50.3833141542002,433.359985351562
-127.032375979112,50.3833141542002,847.960021972656
-127.015665796345,50.3833141542002,1131.35998535156
-126.998955613577,50.3833141542002,691.77001953125
-126.982245430809,50.3833141542002,130.860000610352
-126.965535248042,50.3833141542002,21
-126.948825065274,50.3833141542002,85.6999969482422
-126.932114882507,50.3833141542002,328.127380371094
-126.915404699739,50.3833141542002,557.847412109375
-126.898694516971,50.3833141542002,818.007385253906
-126.881984334204,50.3833141542002,987.057373046875
-126.865274151436,50.3833141542002,1151.15734863281
-126.848563968668,50.3833141542002,1152.20739746094
-126.831853785901,50.3833141542002,791.737365722656
-126.815143603133,50.3833141542002,479.157379150391
-126.798433420366,50.3833141542002,324.258148193359
-126.781723237598,50.3833141542002,313.248138427734
-126.76501305483,50.3833141542002,481.758148193359
-126.748302872063,50.3833141542002,734.13818359375
-126.731592689295,50.3833141542002,1166.42810058594
-126.714882506527,50.3833141542002,1248.80810546875
-126.69817232376,50.3833141542002,922.698181152344
-126.681462140992,50.3833141542002,931.528137207031
-126.664751958225,50.3833141542002,770.315979003906
-126.648041775457,50.3833141542002,666.785949707031
-126.631331592689,50.3833141542002,748.405944824219
-126.614621409922,50.3833141542002,1108.6259765625
-126.597911227154,50.3833141542002,791.295959472656
-126.581201044386,50.3833141542002,700.776000976562
-126.564490861619,50.3833141542002,428.535980224609
-126.547780678851,50.3833141542002,296.765960693359
-126.531070496084,50.3833141542002,551.486999511719
-126.514360313316,50.3833141542002,1018.11700439453
-126.497650130548,50.3833141542002,1379.38696289062
-126.480939947781,50.3833141542002,1240.98693847656
-126.464229765013,50.3833141542002,928.137023925781
-126.447519582245,50.3833141542002,617.956970214844
-126.430809399478,50.3833141542002,506.546997070312
-126.41409921671,50.3833141542002,810.606994628906
-126.397389033943,50.3833141542002,1089.24890136719
-126.380678851175,50.3833141542002,1412.84887695312
-126.363968668407,50.3833141542002,1323.53894042969
-126.34725848564,50.3833141542002,1264.96887207031
-126.330548302872,50.3833141542002,1121.00891113281
-126.313838120104,50.3833141542002,987.958923339844
-126.297127937337,50.3833141542002,869.668884277344
-126.280417754569,50.3833141542002,599.318908691406
-126.263707571802,50.3833141542002,429.415649414062
-126.246997389034,50.3833141542002,311.105651855469
-126.230287206266,50.3833141542002,182.925643920898
-126.213577023499,50.3833141542002,392.495635986328
-126.196866840731,50.3833141542002,539.975646972656
-126.180156657963,50.3833141542002,397.335662841797
-126.163446475196,50.3833141542002,198.28564453125
-126.146736292428,50.3833141542002,211.245651245117
-126.130026109661,50.3833141542002,332.120666503906
-126.113315926893,50.3833141542002,469.200653076172
-126.096605744125,50.3833141542002,544.750671386719
-126.079895561358,50.3833141542002,643.010681152344
-126.06318537859,50.3833141542002,694.640686035156
-126.046475195822,50.3833141542002,866.730651855469
-126.029765013055,50.3833141542002,1138.00061035156
-126.013054830287,50.3833141542002,831.9306640625
-125.99634464752,50.3833141542002,550.129089355469
-125.979634464752,50.3833141542002,340.699066162109
-125.962924281984,50.3833141542002,59.2890777587891
-125.946214099217,50.3833141542002,3.28907585144043
-125.929503916449,50.3833141542002,86.5690765380859
-125.912793733681,50.3833141542002,278.909088134766
-125.896083550914,50.3833141542002,591.019104003906
-125.879373368146,50.3833141542002,530.999084472656
-125.862663185379,50.3833141542002,362.530609130859
-125.845953002611,50.3833141542002,256.830627441406
-125.829242819843,50.3833141542002,175.300628662109
-125.812532637076,50.3833141542002,97.3506240844727
-125.795822454308,50.3833141542002,-62.1593780517578
-125.77911227154,50.3833141542002,-125.009376525879
-125.762402088773,50.3833141542002,-72.3693771362305
-125.745691906005,50.3833141542002,-35.4893760681152
-125.728981723238,50.3833141542002,-97.2024993896484
-125.71227154047,50.3833141542002,-113.05249786377
-125.695561357702,50.3833141542002,-137.362503051758
-125.678851174935,50.3833141542002,-180.932495117188
-125.662140992167,50.3833141542002,-225.0625
-125.645430809399,50.3833141542002,-177.432495117188
-125.628720626632,50.3833141542002,-181.252502441406
-125.612010443864,50.3833141542002,-194.002502441406
-125.595300261097,50.3833141542002,-176.747497558594
-125.578590078329,50.3833141542002,-223.6875
-125.561879895561,50.3833141542002,-150.747497558594
-125.545169712794,50.3833141542002,3.27250003814697
-125.528459530026,50.3833141542002,50.1824989318848
-125.511749347258,50.3833141542002,71.7825012207031
-125.495039164491,50.3833141542002,90.4925003051758
-125.478328981723,50.3833141542002,84.4725036621094
-125.461618798956,50.3833141542002,117.095001220703
-125.444908616188,50.3833141542002,122.684997558594
-125.42819843342,50.3833141542002,256.894989013672
-125.411488250653,50.3833141542002,356.505004882812
-125.394778067885,50.3833141542002,245.035003662109
-125.378067885118,50.3833141542002,-33.1749992370605
-125.36135770235,50.3833141542002,-154.065002441406
-125.344647519582,50.3833141542002,-187.315002441406
-125.327937336815,50.3833141542002,21.0974998474121
-125.311227154047,50.3833141542002,97.5274963378906
-125.294516971279,50.3833141542002,321.057495117188
-125.277806788512,50.3833141542002,459.817504882812
-125.261096605744,50.3833141542002,515.497497558594
-125.244386422977,50.3833141542002,403.517486572266
-125.227676240209,50.3833141542002,410.797485351562
-125.210966057441,50.3833141542002,491.307495117188
-125.194255874674,50.3833141542002,642.112487792969
-125.177545691906,50.3833141542002,513.862487792969
-125.160835509138,50.3833141542002,44.9625015258789
-125.144125326371,50.3833141542002,45.5825004577637
-125.127415143603,50.3833141542002,185.132507324219
-125.110704960836,50.3833141542002,93.1624984741211
-125.093994778068,50.3833141542002,-96.8974990844727
-125.0772845953,50.3833141542002,-534.747497558594
-125.060574412533,50.3833141542002,-153.020004272461
-125.043864229765,50.3833141542002,377.5
-125.027154046997,50.3833141542002,825.820007324219
-125.01044386423,50.3833141542002,1078.73999023438
-124.993733681462,50.3833141542002,698.599975585938
-124.977023498695,50.3833141542002,176.190002441406
-124.960313315927,50.3833141542002,-298.75
-124.943603133159,50.3833141542002,79.2200012207031
-124.926892950392,50.3833141542002,302.628448486328
-124.910182767624,50.3833141542002,464.308471679688
-124.893472584856,50.3833141542002,552.358459472656
-124.876762402089,50.3833141542002,799.638488769531
-124.860052219321,50.3833141542002,917.718444824219
-124.843342036554,50.3833141542002,822.908447265625
-124.826631853786,50.3833141542002,687.6484375
-124.809921671018,50.3833141542002,1061.27844238281
-124.793211488251,50.3833141542002,1246.50500488281
-124.776501305483,50.3833141542002,1029.9150390625
-124.759791122715,50.3833141542002,1195.60498046875
-124.743080939948,50.3833141542002,1030.86499023438
-124.72637075718,50.3833141542002,549.044982910156
-124.709660574413,50.3833141542002,-58.6650009155273
-124.692950391645,50.3833141542002,-463.315002441406
-124.676240208877,50.3833141542002,-95.8949966430664
-124.65953002611,50.3833141542002,550.125
-124.642819843342,50.3833141542002,767.715026855469
-124.626109660574,50.3833141542002,647.705017089844
-124.609399477807,50.3833141542002,1022.63500976562
-124.592689295039,50.3833141542002,1156.68505859375
-124.575979112272,50.3833141542002,927.974975585938
-124.559268929504,50.3833141542002,1225.8349609375
-124.542558746736,50.3833141542002,1026.11499023438
-124.525848563969,50.3833141542002,885.14208984375
-124.509138381201,50.3833141542002,1269.65209960938
-124.492428198433,50.3833141542002,1350.06213378906
-124.475718015666,50.3833141542002,846.012084960938
-124.459007832898,50.3833141542002,870.782104492188
-124.442297650131,50.3833141542002,1374.32214355469
-124.425587467363,50.3833141542002,884.832092285156
-124.408877284595,50.3833141542002,378.032073974609
-124.392167101828,50.3833141542002,365.350860595703
-124.37545691906,50.3833141542002,366.290863037109
-124.358746736292,50.3833141542002,754.460876464844
-124.342036553525,50.3833141542002,1487.0908203125
-124.325326370757,50.3833141542002,1494.14086914062
-124.30861618799,50.3833141542002,1514.81091308594
-124.291906005222,50.3833141542002,1167.26086425781
-124.275195822454,50.3833141542002,769.010864257812
-124.258485639687,50.3833141542002,1181.111328125
-124.241775456919,50.3833141542002,1551.02124023438
-124.225065274151,50.3833141542002,1383.8212890625
-124.208355091384,50.3833141542002,1764.08129882812
-124.191644908616,50.3833141542002,1561.94128417969
-124.174934725849,50.3833141542002,1587.67126464844
-124.158224543081,50.3833141542002,1726.56127929688
-124.141514360313,50.3833141542002,1450.91125488281
-124.124804177546,50.3833141542002,1246.84851074219
-124.108093994778,50.3833141542002,1387.73852539062
-124.09138381201,50.3833141542002,1160.29858398438
-124.074673629243,50.3833141542002,991.068542480469
-124.057963446475,50.3833141542002,911.368530273438
-124.041253263708,50.3833141542002,1676.19848632812
-124.02454308094,50.3833141542002,1719.64855957031
-124.007832898172,50.3833141542002,1544.84851074219
-123.991122715405,50.3833141542002,1278.62768554688
-123.974412532637,50.3833141542002,951.847717285156
-123.957702349869,50.3833141542002,1428.03771972656
-123.940992167102,50.3833141542002,1629.49780273438
-123.924281984334,50.3833141542002,1927.78771972656
-123.907571801567,50.3833141542002,1812.83776855469
-123.890861618799,50.3833141542002,2015.16772460938
-123.874151436031,50.3833141542002,2125.74780273438
-123.857441253264,50.3833141542002,2279.9345703125
-123.840731070496,50.3833141542002,2219.6845703125
-123.824020887728,50.3833141542002,1821.724609375
-123.807310704961,50.3833141542002,1840.04455566406
-123.790600522193,50.3833141542002,1941.6845703125
-123.773890339426,50.3833141542002,1727.48461914062
-123.757180156658,50.3833141542002,1753.15454101562
-123.74046997389,50.3833141542002,2220.1044921875
-123.723759791123,50.3833141542002,2298.25537109375
-123.707049608355,50.3833141542002,1923.4853515625
-123.690339425587,50.3833141542002,1481.22546386719
-123.67362924282,50.3833141542002,1736.11535644531
-123.656919060052,50.3833141542002,1308.29541015625
-123.640208877285,50.3833141542002,1056.91540527344
-123.623498694517,50.3833141542002,647.715393066406
-123.606788511749,50.3833141542002,498.465423583984
-123.590078328982,50.3833141542002,693.796020507812
-123.573368146214,50.3833141542002,579.536010742188
-123.556657963446,50.3833141542002,589.726013183594
-123.539947780679,50.3833141542002,926.385986328125
-123.523237597911,50.3833141542002,1287.54602050781
-123.506527415144,50.3833141542002,1624.06604003906
-123.489817232376,50.3833141542002,1764.15600585938
-123.473107049608,50.3833141542002,1662.28601074219
-123.456396866841,50.3833141542002,1784.71948242188
-123.439686684073,50.3833141542002,1832.94958496094
-123.422976501305,50.3833141542002,2150.78955078125
-123.406266318538,50.3833141542002,2210.75952148438
-123.38955613577,50.3833141542002,2061.0595703125
-123.372845953003,50.3833141542002,1965.56958007812
-123.356135770235,50.3833141542002,1917.0595703125
-123.339425587467,50.3833141542002,1906.49951171875
-123.3227154047,50.3833141542002,2105.12329101562
-123.306005221932,50.3833141542002,2069.83325195312
-123.289295039165,50.3833141542002,2036.79321289062
-123.272584856397,50.3833141542002,2157.64331054688
-123.255874673629,50.3833141542002,2270.23315429688
-123.239164490862,50.3833141542002,2014.01330566406
-123.222454308094,50.3833141542002,1996.00329589844
-123.205744125326,50.3833141542002,2172.73315429688
-123.189033942559,50.3833141542002,1975.95690917969
-123.172323759791,50.3833141542002,1899.59680175781
-123.155613577024,50.3833141542002,1673.74682617188
-123.138903394256,50.3833141542002,1754.7568359375
-123.122193211488,50.3833141542002,1662.55688476562
-123.105483028721,50.3833141542002,1675.51684570312
-123.088772845953,50.3833141542002,1592.52685546875
-123.072062663185,50.3833141542002,1823.55688476562
-123.055352480418,50.3833141542002,2079.90087890625
-123.03864229765,50.3833141542002,2161.2109375
-123.021932114883,50.3833141542002,2147.65087890625
-123.005221932115,50.3833141542002,1934.66088867188
-122.988511749347,50.3833141542002,1677.29089355469
-122.97180156658,50.3833141542002,1651.1708984375
-122.955091383812,50.3833141542002,1598.3408203125
-122.938381201044,50.3833141542002,1416.40087890625
-122.921671018277,50.3833141542002,1358.45581054688
-122.904960835509,50.3833141542002,1333.7158203125
-122.888250652742,50.3833141542002,937.665832519531
-122.871540469974,50.3833141542002,437.105834960938
-122.854830287206,50.3833141542002,217.225830078125
-122.838120104439,50.3833141542002,246.015823364258
-122.821409921671,50.3833141542002,448.655822753906
